words,title,release_date,Expired_Date,Clinical_Trials,url
['data sharing'],"Device-Based Treatments for Substance Use Disorders (UG3/UH3, Clinical Trial Optional)",7/27/2020,8/11/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-279.html
['data sharing'],Cooperative Research Agreements Related to the World Trade Center Health Program (U01),8/7/2020,12/13/2024,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-280.html
['data sharing'],Fertility Status as a Marker for Overall Health (R01 Clinical Trial Optional),7/23/2020,6/20/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-281.html
['data sharing'],Fertility Status as a Marker for Overall Health (R21 Clinical Trial Not Allowed),7/23/2020,6/20/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-282.html
['data sharing'],NLM Information Resource Grants to Reduce Health Disparities (G08 Clinical Trial Not Allowed).,8/19/2020,10/22/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-283.html
['data sharing'],Innovative Research in Cancer Nanotechnology (IRCN) (R01 Clinical Trial Not Allowed),8/13/2020,5/5/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-284.html
['data sharing'],"NIH StrokeNet Clinical Trials and Biomarker Studies for Stroke Treatment, Recovery, and Prevention (UG3/UH3 Clinical Trial Optional)",7/29/2020,7/24/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-285.html
['data sharing'],Practice-Based Suicide Prevention Research Centers (P50 Clinical Trial Optional),8/5/2020,2/19/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-286.html
['data sharing'],NIAID Research Education Program (R25 Clinical Trial Not Allowed),9/17/2020,9/8/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-289.html
['data sharing'],Limited Competition: Small Research Grant Program for NIAID K01/K08/K23 Recipients (R03 Clinical Trial Not Allowed),9/14/2020,9/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-290.html
['data sharing'],Limited Competition: Exploratory and Developmental Research Grant Program for NIAID K01/K08/K23 Recipients (R21 Clinical Trial Not Allowed),9/14/2020,9/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-291.html
['data sharing'],NCI Clinical and Translational Exploratory/Developmental Studies  (R21 Clinical Trial Optional),8/24/2020,7/21/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-292.html
['data sharing'],Advanced Laboratories for Accelerating the Reach and Impact of Treatments for Youth and Adults with Mental Illness (ALACRITY) Research Centers (P50 Clinical Trial Optional),9/10/2020,5/18/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-293.html
['data sharing'],Core Infrastructure Support for Cancer Epidemiology Cohorts (U01 Clinical Trial Not Allowed),8/5/2020,11/10/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-294.html
[],Modules for Enhancing Biomedical Research Workforce Training (R25 Clinical Trial Not Allowed),9/9/2020,6/20/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-296.html
"['open data', 'data sharing']",NIOSH Centers of Excellence for Total Worker Health (U19),8/26/2020,10/31/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-297.html
['data sharing'],Development of the Fetal Immune System (R01 Clinical Trial Not Allowed),9/9/2020,12/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-298.html
['data sharing'],Translational Research in Maternal and Pediatric Pharmacology and Therapeutics (R21 Clinical Trial Optional),9/11/2020,12/10/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-299.html
['data sharing'],Translational Research in Maternal and Pediatric Pharmacology and Therapeutics (R01 Clinical Trial Optional),9/11/2020,12/10/2022,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-300.html
['data sharing'],Drug Development Collaboratory (UG3/UH3 Clinical Trial Required),9/18/2020,6/10/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-301.html
['data sharing'],Tobacco Control Policies to Promote Health Equity (R01 Clinical Trial Optional),9/4/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-302.html
['data sharing'],Tobacco Control Policies to Promote Health Equity (R21 Clinical Trial Optional),9/4/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-303.html
"['open source', 'github', 'data sharing']",Computational Approaches to Curation at Scale for Biomedical Research Assets (R01 Clinical Trial Not Allowed),9/15/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-304.html
['data sharing'],"Specialized Programs of Research Excellence (SPOREs) in Human Cancers for Years 2021, 2022, and 2023 (P50 Clinical Trial Required)",9/28/2020,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-305.html
['data sharing'],National Dental Practice-Based Research Network Clinical Trial or Observational Study Planning and Implementation Cooperative Agreement (UG3/UH3 Clinical Trial Optional),10/8/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-306.html
['data sharing'],Developmental AIDS Research Center on Mental Health and HIV/AIDS (P30 Clinical Trial Optional),10/8/2020,9/14/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-307.html
['data sharing'],AIDS Research Center on Mental Health and HIV/AIDS (P30 Clinical Trial Optional),10/8/2020,9/14/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-308.html
['data sharing'],Alzheimer's Clinical Trials Consortium (ACTC) Clinical Trials (R01 Clinical Trial Required),11/24/2020,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-20-309.html
['data sharing'],Health Services Research on Minority Health and Health Disparities (R01- Clinical Trial Optional),9/30/2020,3/28/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-310.html
[],NINDS Research Education Programs for Residents and Fellows in Neurological Disorders and Stroke (R25 - Clinical Trial Not Allowed),10/27/2020,1/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-311.html
['data sharing'],State Occupational Safety and Health Surveillance Program (U60),9/24/2020,9/15/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-312.html
['data sharing'],Assay Validation of High Quality Markers for Clinical Studies in Cancer (UH2/UH3 Clinical Trial Not Allowed),10/13/2020,10/11/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-313.html
['data sharing'],Assay Validation of High Quality Markers for Clinical Studies in Cancer (UH3 Clinical Trials Not Allowed),10/13/2020,10/11/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-314.html
['data sharing'],Limited Competition: Lasker Clinical Research Scholars Transition Award (R00 Clinical Trial Optional),11/5/2020,10/1/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-315.html
['data sharing'],Countermeasures Against Chemical Threats (CounterACT) Research Centers of Excellence (U54 Clinical Trial Optional),12/21/2020,9/13/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-316.html
['data sharing'],NIA MSTEM: Advancing Diversity in Aging Research through Undergraduate Education (R25 - Independent Clinical Trial Not Allowed),1/26/2021,5/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-20-317.html
['data sharing'],NEI Translational Research Program (TRP) on Therapy for Visual Disorders (R24 Clinical Trial Optional),2/9/2021,4/14/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-20-319.html
['data sharing'],Multi-Site Studies for System-Level Implementation of Substance Use Prevention and Treatment Services (R01 Clinical Trial Optional),11/16/2020,11/16/2021,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-022.html
['data sharing'],Multi-Site Studies for System-Level Implementation of Substance Use Prevention and Treatment Services (R34 Clinical Trial Optional),11/16/2020,11/16/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-023.html
['data sharing'],HIV Vaccine Research and Design (HIVRAD) Program (P01 Clinical Trial Not Allowed),9/3/2020,3/16/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-024.html
['reproducible research'],Initiative for Maximizing Student Development (IMSD) (T32 - Clinical Trial Not Allowed),11/20/2020,1/31/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-025.html
['reproducible research'],Graduate Research Training Initiative for Student Enhancement (G-RISE) (T32 - Clinical Trial Not Allowed),11/20/2020,1/31/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-026.html
['data sharing'],Multidisciplinary Approaches to HIV-Associated Comorbidities and Prioritizing Intervention Targets (R01 Clinical Trial Not Allowed),9/30/2020,1/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-027.html
['data sharing'],Discovery of Cell-based Chemical Probes for Novel Brain Targets (R21 Clinical Trial Not Allowed),10/14/2020,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-028.html
['data sharing'],Discovery of in vivo Chemical Probes for the Nervous System (R01 Clinical Trial Not Allowed),10/14/2020,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-029.html
['data sharing'],Late-Stage Translation of Biomedical and Behavioral Research Results in Arthritis and Musculoskeletal and Skin Diseases from Academic/Non-profit Lab to Marketplace (SBIR [R43/R44] Clinical Trial Not Allowed),10/8/2020,9/6/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-030.html
['data sharing'],NINDS Ruth L. Kirschstein National Research Service Award (NRSA) for Training of Postdoctoral Fellows (F32 Clinical Trial Not Allowed),10/15/2020,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-032.html
['data sharing'],National Cancer Institute's Investigator-Initiated Early Phase Clinical Trials for Cancer Treatment and Diagnosis (R01  Clinical Trial Required),11/12/2020,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-033.html
['data sharing'],NIDDK Education Program Grants (R25 Clinical Trial Not Allowed),10/19/2020,2/1/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-034.html
['data sharing'],Cancer Prevention and Control Clinical Trials Grant Program (R01 Clinical Trial Required),11/10/2020,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-035.html
['data sharing'],NIAMS Clinical Trial Implementation Cooperative Agreement (U01 Clinical Trial Required),11/12/2020,11/4/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-036.html
[],Global Infectious Disease Research Administration Development Award for Low-and Middle-Income Country Institutions (G11 Clinical Trial Not Allowed),10/20/2020,7/29/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-037.html
"['preprint', 'data sharing']",Stephen I. Katz Early Stage Investigator Research Project Grant (R01 Clinical Trial Not Allowed),11/9/2020,12/29/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-038.html
"['preprint', 'data sharing']",Stephen I. Katz Early Stage Investigator Research Project Grant (R01 Basic Experimental Studies with Humans Required),11/9/2020,12/29/2023,Basic_Trial,https://grants.nih.gov/grants/guide/pa-files/PAR-21-039.html
['data sharing'],NEI Collaborative Clinical Vision Research : Chair's Grant (UG1-Clinical Trial Required),11/18/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-041.html
['data sharing'],NEI Collaborative Clinical Vision Research Project: Coordinating Center Grant (UG1 Clinical Trial Required),11/18/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-042.html
['data sharing'],NEI Collaborative Clinical Vision Project: Resource Center Grant (UG1- Clinical Trial Required),11/18/2020,5/8/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-043.html
['data sharing'],Population Assessment of Tobacco and Health (PATH) Study Biospecimen Access (X01),9/29/2020,11/1/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-044.html
['data sharing'],Exploratory Clinical Trial Grants in Arthritis and Musculoskeletal and Skin Diseases (R21 Clinical Trial Required),11/13/2020,11/4/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-045.html
['data sharing'],NLM Grants for Scholarly Works in Biomedicine and Health (G13 Clinical Trial Not Allowed),10/14/2020,2/25/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-046.html
['data sharing'],"Clinical Observational (CO) Studies in Musculoskeletal, Rheumatic, and Skin Diseases (R01 Clinical Trial Not Allowed)",11/13/2020,11/4/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-053.html
['data sharing'],Mechanistic Ancillary Studies to Ongoing Clinical Projects (R21 Clinical Trial Not Allowed),10/22/2020,12/3/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-054.html
['data sharing'],Mechanistic Ancillary Studies to Ongoing Clinical Projects (R01 Clinical Trial Not Allowed),10/22/2020,12/3/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-055.html
['data sharing'],Analytical Validation of a Candidate Biomarker for Neurological or Neuromuscular Disorders(U01 Clinical Trial Optional),11/19/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-056.html
['data sharing'],Analytical Validation of a Candidate Biomarker for Neurological or Neuromuscular Disorders (U44 Clinical Trial Optional),11/19/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-057.html
['data sharing'],Clinical Validation of a Candidate Biomarker for Neurological or Neuromuscular Disorders (U01 Clinical Trial Optional),11/19/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-058.html
['data sharing'],Clinical Validation of a Candidate Biomarker for Neurological or Neuromuscular Disorders (U44 Clinical Trial Optional),11/19/2020,9/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-059.html
['data sharing'],"NIDCR Predoctoral to Postdoctoral Transition Award for a Diverse Dental, Oral and Craniofacial Research Workforce (F99/K00 Independent Clinical Trial Not Allowed)",2/8/2021,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-060.html
['data sharing'],"Pilot Studies of Biological, Behavioral and Social Mechanisms Contributing to HIV Pathogenesis Within the Mission of the NIDDK (R21 Clinical Trial Not Allowed)",1/11/2021,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-062.html
['data sharing'],NIDCD Low Risk Clinical Trials in Communication Disorders (R01 Clinical Trial Required),12/11/2020,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-063.html
['data sharing'],NIDCD Cooperative Agreement for Clinical Trials in Communication Disorders (U01 - Clinical Trial Required),12/11/2020,10/11/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-064.html
['data sharing'],Cancer Research Education Grants Program - Curriculum or Methods Development (R25 Clinical Trial Not Allowed),11/17/2020,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-065.html
['data sharing'],Multidisciplinary Studies of HIV/AIDS and Aging (R01 Clinical Trial Optional),11/23/2020,1/8/2024,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-068.html
['data sharing'],Multidisciplinary Studies of HIV/AIDS and Aging (R21 Clinical Trial Optional),11/23/2020,1/8/2024,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-069.html
['data sharing'],Detection of HIV for Self-Testing (R61/R33 Clinical Trial Not Allowed),11/13/2020,3/18/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-070.html
['data sharing'],NIAAA Resource-Related Research Projects (R24 Clinical Trial Not Allowed),11/13/2020,9/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-072.html
['reproducible research'],NEI Institutional Mentored Physician Scientist Award (K12 Clinical Trial Optional),12/1/2020,6/10/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-073.html
['data sharing'],Mentored Research Experiences for Genetic Counselors (R25),12/9/2020,5/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-074.html
['data sharing'],Research Experiences in Genomic Research for Data Scientists (R25),12/9/2020,5/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-075.html
['data sharing'],Exploring the Scientific Value of Existing or New Sepsis Human Biospecimen Collections (R21/R33 - Clinical Trial Not Allowed),11/13/2020,11/17/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-077.html
[],Biological Testing Facility (X01 Clinical Trial  Not Allowed),11/19/2020,7/16/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-078.html
['data sharing'],NHLBI Clinical Trial Pilot Studies (R34 Clinical Trial Optional),11/18/2020,1/8/2024,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-079.html
['data sharing'],Addressing the Etiology of Health Disparities and Health Advantages Among Immigrant Populations (R01 Clinical trial not allowed),11/17/2020,1/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-080.html
['data sharing'],Addressing Health Disparities among Immigrant Populations through Effective Interventions  (R01 Clinical Trial Optional),11/17/2020,1/8/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-081.html
['data sharing'],NIAID SBIR Phase II Clinical Trial Implementation Cooperative Agreement (U44 Clinical Trial Required),1/14/2021,1/14/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-082.html
['data sharing'],NIAID Clinical Trial Implementation Cooperative Agreement (U01 Clinical Trial Required),1/14/2021,1/14/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-083.html
['data sharing'],NIDCR Small Grant Program for New Investigators (R03 Clinical Trial Not Allowed),11/25/2020,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-084.html
['data sharing'],NIDCD Mentored Career Development Award for Postdoctorate Au.D./Ph.D. Audiologists (K01  Clinical Trial Required),12/8/2020,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-085.html
['data sharing'],NIDCD Mentored Career Development Award for Postdoctorate Au.D./Ph.D. Audiologists (K01 No Independent Clinical Trials),12/8/2020,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-086.html
['data sharing'],NIDCD Mentored Career Development Award for Postdoctorate Au.D./Ph.D. Audiologists (K01 Independent Basic Experimental Studies with Humans Required),12/8/2020,1/8/2024,Basic_Trial,https://grants.nih.gov/grants/guide/pa-files/PAR-21-087.html
['data sharing'],NHLBI Program Project Applications (P01 Clinical Trials Optional),12/2/2020,9/26/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-088.html
['data sharing'],Limited Competition: Specific Pathogen Free Macaque Colonies (U42 Clinical Trial Not Allowed),1/8/2021,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-089.html
['data sharing'],Limited Competition: Small Grant Program for ORIP Special Emphasis Research Career Award (SERCA) K01 Recipients (R03 Clinical Trials Not Allowed),11/30/2020,5/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-090.html
['data sharing'],NIDA Translational Avant-Garde Award for Development of Medication to Treat Substance Use Disorders (UG3/UH3 Clinical Trial Optional),12/21/2020,7/26/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-092.html
['data sharing'],NIDCD Research Dissertation Fellowship for Au.D. Audiologists (F32),12/14/2020,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-093.html
['data sharing'],NIDCD Research Career Enhancement Award for Established Investigators (K18 Clinical Trial Required),1/19/2021,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-094.html
['data sharing'],NIDCD Research Career Enhancement Award for Established Investigators (K18   Independent Clinical Trial Not Allowed),1/19/2021,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-095.html
['data sharing'],NIDCD Research Career Enhancement Award for Established Investigators (K18 Independent Basic Experimental Studies with Humans Required),1/19/2021,1/8/2024,Basic_Trial,https://grants.nih.gov/grants/guide/pa-files/PAR-21-096.html
['data sharing'],Prevention and Intervention Approaches for Fetal Alcohol Spectrum Disorders (R34 Clinical Trial Optional),12/11/2020,10/18/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-097.html
['data sharing'],Prevention and Intervention Approaches for Fetal Alcohol Spectrum Disorders (R61/R33 Clinical Trial Optional),12/11/2020,10/18/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-098.html
['data sharing'],Music and Health: Understanding And Developing  Music Medicine (R21 Clinical Trial Optional),12/23/2020,2/17/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-099.html
['data sharing'],Music and Health: Understanding And Developing  Music Medicine (R01 Clinical Trial Optional),12/23/2020,2/6/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-100.html
['data sharing'],NIDDK High Risk Multi-Center Clinical Study Implementation Planning Cooperative Agreements (U34 Clinical Trial Optional),12/23/2020,2/16/2024,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-101.html
['data sharing'],NIDDK High Risk Multi-Center Clinical Study Cooperative Agreement (U01 Clinical Trial Required),12/23/2020,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-102.html
['data sharing'],NIDDK High Risk Multi-Center Clinical Study Cooperative Agreement (U01 Clinical Trial Not Allowed),12/23/2020,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-103.html
['data sharing'],International Research Scientist Development Award (IRSDA) (K01) Independent Clinical Trial Not Allowed,1/4/2021,3/9/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-104.html
['data sharing'],International Research Scientist Development Award (IRSDA) (K01 Independent Clinical Trial Required),1/4/2021,3/9/2023,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-105.html
['data sharing'],NIA Academic Leadership Career Award (K07 Independent Clinical Trial Not Allowed),1/25/2021,5/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-106.html
['data sharing'],NIDCD Early Career Research(ECR) Award (R21 Clinical Trial Optional),12/17/2020,10/27/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-107.html
['data sharing'],NIDCR Dual Degree Dentist Scientist Predoctoral to Postdoctoral Transition Award (F99/K00 Independent Clinical Trial Not Allowed),1/14/2021,1/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-108.html
['data sharing'],Early Stage Investigator Research Using Nonhuman Primate (NHP) Models (R21 Clinical Trial Not Allowed),1/11/2021,5/8/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-109.html
"['open science', 'reproducible research']",Institutional Training Programs to Advance Translational Research on Alzheimer's Disease (AD) and AD-Related Dementias (T32),1/22/2021,9/26/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-112.html
['data sharing'],NINDS Renewal Awards of SBIR Phase II Grants (Phase IIB) for Pre-Clinical Research (R44 Clinical Trial Not Allowed),1/25/2021,1/6/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-114.html
['data sharing'],Natural History of Disorders Screenable in the Newborn Period (R01 Clinical Trial Optional),2/8/2021,1/8/2024,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-115.html
['data sharing'],Limited Competition for the Continuation of Multisite Clinical Trial Data Coordinating Center (Collaborative U24 Clinical Trial Optional),2/1/2021,9/28/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-116.html
['data sharing'],Limited Competition for the Continuation or Revision of Multisite Clinical Trial Clinical Coordinating Center (Collaborative UH3 Clinical Trial Optional),2/1/2021,9/28/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-117.html
['data sharing'],NHLBI Early Phase Clinical Trials for Therapeutics and/or Diagnostics (R33 Clinical Trial Required),1/15/2021,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-118.html
['data sharing'],NHLBI Early Phase Clinical Trials for Therapeutics and/or Diagnostics (R61/R33 Clinical Trial Required),1/15/2021,1/8/2024,Required,https://grants.nih.gov/grants/guide/pa-files/PAR-21-119.html
[],Global Infectious Disease Research Training Program (D43 Clinical Trial Optional),2/17/2021,8/4/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-120.html
['data sharing'],Limited Competition: Small Grant Program for the NCATS Clinical and Translational Science Award (CTSA) Program (R03 Clinical Trial Optional),1/4/2021,10/18/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-121.html
['reproducible research'],Undergraduate Research Training  Initiative for Student Enhancement (U-RISE) (T34 - Clinical Trial Not Allowed),2/18/2021,5/27/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-146.html
"['open data', 'data sharing']",NIOSH Support for Conferences and Scientific Meetings (R13 Clinical Trial Not Allowed),1/13/2021,12/15/2025,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-148.html
"['open data', 'data sharing']",Underground Mine Evacuation Technologies and Human Factors Research (U60),2/10/2021,10/1/2022,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-165.html
[],The FDA's Cooperative Agreement Program for States and Territories to Implement a National Produce Safety Program (U2F) Clinical Trials Not Allowed,2/17/2021,3/2/2023,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-174.html
['data sharing'],Drug Development Tools Research Grants (U01) Clinical Trial Optional,2/18/2021,5/4/2023,Optional,https://grants.nih.gov/grants/guide/pa-files/PAR-21-178.html
['data sharing'],Minor Use Minor Species Development of Drugs (R01),2/18/2021,2/3/2024,Not_Allowed,https://grants.nih.gov/grants/guide/pa-files/PAR-21-179.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-19-105.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-19-241.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-19-316.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-19-317.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-19-391.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-19-392.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-19-393.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-20-121.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-20-160.html
['data sharing'],,,,,https://grants.nih.gov/grants/guide/rfa-files/PAS-21-031.html
['data sharing'],Paul B. Beeson Emerging Leaders Career Development Award in Aging (K76 Independent Clinical Trial Not Allowed),8/13/2020,10/22/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-AG-21-020.html
['data sharing'],Paul B. Beeson Emerging Leaders Career Development Award in Aging (K76 Clinical Trial Required),8/13/2020,10/22/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-AG-21-021.html
['data sharing'],New Technologies for the In vivo Delivery of Gene Therapeutics for an HIV Cure (R01 Clinical Trial Not Allowed),10/20/2020,3/18/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-AI-20-076.html
['data sharing'],Investigation of the Transmission of Kaposi Sarcoma-Associated Herpesvirus (KSHV) (R01 Clinical Trial Optional),9/23/2020,12/15/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-20-046.html
